CountryCode	site	years	lat	long	alt	month	O18	H2	DExcess	wO18	wH2	wDExcess	precip	vp	temp
BR	MANAUS	1966-1990	-3.12	-60.02	72	6	-3.84	-16	13.9	-4.15	-18.8	13.8	113.1	28.8	26.5
BR	MANAUS	1966-1990	-3.12	-60.02	72	7	-2.9	-7.5	15.7	-3.09	-10.1	15	84.0	28.1	26.7
BR	MANAUS	1966-1990	-3.12	-60.02	72	8	-2.07	-5.4	14.8	-1.85	-3.4	14.3	53.1	27.9	27.5
BR	MANAUS	1966-1990	-3.12	-60.02	72	9	-1.8	-0.5	13.7	-1.97	-2.6	13.4	78.8	28.1	27.7
BR	MANAUS	1966-1990	-3.12	-60.02	72	10	-2.05	-3.8	13.1	-2.23	-5.3	13.4	111.1	28.9	27.9
BR	MANAUS	1966-1990	-3.12	-60.02	72	11	-4.06	-17.2	12.2	-4.39	-17.8	12.7	173.1	29.7	27.3
BR	MANAUS	1966-1990	-3.12	-60.02	72	12	-3.24	-15.6	11	-3.41	-16.6	11	209.0	29.3	26.8
PH	MANILA	1961-1965	14.52	121	14	1							21.5	23.3	24.6
PH	MANILA	1961-1965	14.52	121	14	2	-1.52	-6.1	6.7	-1.56	-3.1	12.3	3.4	22.6	25.5
PH	MANILA	1961-1965	14.52	121	14	3	-1.64	-9.4	3.7	-2.66	-13.8	7.5	3.4	23.8	27.1
PH	MANILA	1961-1965	14.52	121	14	4	-3.1	-22.1	2.7	-3.66	-28.9	0.4	11.5	25.2	28.7
PH	MANILA	1961-1965	14.52	121	14	5	-5.7	-38.6	7	-7.61	-51.7	9.3	207.8	28.4	28.9
PH	MANILA	1961-1965	14.52	121	14	6	-6.2	-41.2	8.4	-5.92	-39.8	7.6	311.9	30	28
PH	MANILA	1961-1965	14.52	121	14	7	-6.93	-44.6	10.8	-6.8	-44.6	9.9	313.3	30.4	27.3
PH	MANILA	1961-1965	14.52	121	14	8	-5.72	-37.1	8.7	-5.68	-37.3	8.2	371.1	30.2	27.2
PH	MANILA	1961-1965	14.52	121	14	9	-8.32	-54.9	11.7	-8.01	-51.2	12.9	429.9	30.4	27.2
PH	MANILA	1961-1965	14.52	121	14	10	-5.98	-40.3	7.6	-7.98	-55.1	8.7	117.0	28.9	27.2
PH	MANILA	1961-1965	14.52	121	14	11	-5.9	-36.2	11	-6.21	-37.9	11.8	100.0	27.9	26.1
PH	MANILA	1961-1965	14.52	121	14	12	-5.18	-34.2	7.2	-7.09	-44.4	12.3	57.1	26.1	25.5
BR	MARABA	1988-1991	-5.333333	-49.82	 	1	-4.67	-25.7	11.7	-3.11	-13.4	11.5			
BR	MARABA	1988-1991	-5.333333	-49.82	 	2	-4.98	-28.3	11.6	-6.56	-40.8	11.7	180.8		
BR	MARABA	1988-1991	-5.333333	-49.82	 	3	-5.91	-35.3	12.1	-6.06	-36.7	11.8	249.8		
BR	MARABA	1988-1991	-5.333333	-49.82	 	4	-7.06	-43.9	12.6	-8.81	-58.2	12.3	167.3		
BR	MARABA	1988-1991	-5.333333	-49.82	 	5	-3.36	-14.2	12.7	-6.91	-42.4	12.9	46.1		
BR	MARABA	1988-1991	-5.333333	-49.82	 	6	-1.42	2.7	14.1	-2.21	1.1	18.9	14.5		
BR	MARABA	1988-1991	-5.333333	-49.82	 	7	-1.64	0.2	13.3	-1.74	-1.1	12.8	18.1		
BR	MARABA	1988-1991	-5.333333	-49.82	 	8	-1.03	3.9	12.2	-1.14	0.7	9.8	38.3		
BR	MARABA	1988-1991	-5.333333	-49.82	 	9	-0.99	1.7	9.6	-0.98	2.8	10.6	42.7		
BR	MARABA	1988-1991	-5.333333	-49.82	 	10	-1.77	1.4	15.6	-2.01	-3.6	12.5	80.3		
BR	MARABA	1988-1991	-5.333333	-49.82	 	11	-2.61	-10	10.9	-2.88	-11.7	11.4	87.0		
BR	MARABA	1988-1991	-5.333333	-49.82	 	12	-4.31	-22.9	11.6	-4.53	-24.4	11.8	177.0		
VE	MARACAY	1961-1975	10.25	-67.65	442	1							7.6	20	23.3
VE	MARACAY	1961-1975	10.25	-67.65	442	2							3.6	19.5	23.8
VE	MARACAY	1961-1975	10.25	-67.65	442	3							7.1	20.6	25
VE	MARACAY	1961-1975	10.25	-67.65	442	4	-2.49	-15.4	3.6	-2.88	-19.5	4.8	26.3	22.4	25.9
VE	MARACAY	1961-1975	10.25	-67.65	442	5	-4.18	-26.8	4.7	-4.12	-27.6	4.1	94.6	23.5	25.7
VE	MARACAY	1961-1975	10.25	-67.65	442	6	-3.42	-31.7	-4.3	-3.73	-33.5	-3.7	120.7	23.8	24.9
VE	MARACAY	1961-1975	10.25	-67.65	442	7	-3.83	-32.6	3.9	-4.4	-37.6	2.2	112.5	23.5	24.2
VE	MARACAY	1961-1975	10.25	-67.65	442	8	-3.3	-24.2	7.5	-3.8	-23.1	8.2	165.6	24.1	24.3
VE	MARACAY	1961-1975	10.25	-67.65	442	9	-3.01	-23.1	8.1	-2.27	-16.1	4.1	120.0	24.3	24.4
VE	MARACAY	1961-1975	10.25	-67.65	442	10	-2.47	-19.8	6.5	-2.22	-18.8	6.2	85.8	24.1	24.3
VE	MARACAY	1961-1975	10.25	-67.65	442	11	-2.15	-18.9	2.4	-3.49	-25.9	7.5	49.5	23.3	24.4
VE	MARACAY	1961-1975	10.25	-67.65	442	12	-2.81	-15.8	7.5	-3.07	-22.3	8.3	16.3	20.9	23.5
ZA	MARION ISLAND (INDIA	1961-2001	-46.88	37.87	26	1	-4.31	-25.5	6.5	-4.38	-26.6	6.4	209.0	8.5	7.3
ZA	MARION ISLAND (INDIA	1961-2001	-46.88	37.87	26	2	-3.5	-22.4	6.8	-3.65	-23.2	7.8	183.8	8.9	7.8
ZA	MARION ISLAND (INDIA	1961-2001	-46.88	37.87	26	3	-4.14	-22	8	-4.19	-23	7.3	207.4	8.8	7.7
ZA	MARION ISLAND (INDIA	1961-2001	-46.88	37.87	26	4	-4.67	-28	11.6	-4.72	-29.2	11.9	201.9	8.1	6.5
ZA	MARION ISLAND (INDIA	1961-2001	-46.88	37.87	26	5	-4.9	-27.1	9.2	-4.87	-26.7	8.7	211.3	7.8	5.5
ZA	MARION ISLAND (INDIA	1961-2001	-46.88	37.87	26	6	-5.13	-34.1	9.1	-5.15	-33.1	9.4	196.2	7.4	4.7
ZA	MARION ISLAND (INDIA	1961-2001	-46.88	37.87	26	7	-4.8	-29.7	10.2	-4.84	-30.8	9.5	186.5	7.1	4.3
ZA	MARION ISLAND (INDIA	1961-2001	-46.88	37.87	26	8	-4.89	-31.2	9.4	-4.9	-31.6	8.8	176.2	6.8	3.7
ZA	MARION ISLAND (INDIA	1961-2001	-46.88	37.87	26	9	-4.74	-30.1	6.5	-4.77	-30.7	6.5	178.2	6.8	3.9
ZA	MARION ISLAND (INDIA	1961-2001	-46.88	37.87	26	10	-4.54	-27.4	9.2	-4.63	-27.6	10.2	170.5	7.1	4.6
ZA	MARION ISLAND (INDIA	1961-2001	-46.88	37.87	26	11	-4.51	-33.4	2.2	-4.7	-35.1	1.7	171.9	7.4	5.5
ZA	MARION ISLAND (INDIA	1961-2001	-46.88	37.87	26	12	-4.72	-30.5	5.3	-4.83	-32.4	4.6	198.9	8	6.4
CA	MAYO (YUKON)	1985-1988	63.37	-135.52	504	1	-26.93	-213	2.4	-26.77	-212.4	1.7	21.0		-19
CA	MAYO (YUKON)	1985-1988	63.37	-135.52	504	2	-25.2	-178.7	9.6	-26.04	-195.7	9.3	11.8		-18.9
CA	MAYO (YUKON)	1985-1988	63.37	-135.52	504	3	-24.87			-25.33			6.6		-10.9
CA	MAYO (YUKON)	1985-1988	63.37	-135.52	504	4	-25.73			-24.86			7.8		0.3
CA	MAYO (YUKON)	1985-1988	63.37	-135.52	504	5	-18.33	-157.7	-11	-17.42	-153.3	-14	25.0		8.2
CA	MAYO (YUKON)	1985-1988	63.37	-135.52	504	6	-17.53	-148.7	-8.4	-17.5	-148.6	-8.6	33.8		13.7
CA	MAYO (YUKON)	1985-1988	63.37	-135.52	504	7	-19.25	-144.3	-5.7	-19.57	-144	-4.2	58.3		16.1
CA	MAYO (YUKON)	1985-1988	63.37	-135.52	504	8	-18.05	-154.3	-1.8	-18.87	-159.8	-1	39.5		12.1
CA	MAYO (YUKON)	1985-1988	63.37	-135.52	504	9	-15.6	-140.7	-0.9	-15.15	-137.2	2.2	29.5		6.4
CA	MAYO (YUKON)	1985-1988	63.37	-135.52	504	10	-21.68	-167	6.4	-22.09	-169.9	6.8	32.5		-2.3
CA	MAYO (YUKON)	1985-1988	63.37	-135.52	504	11	-26.65	-203	10.2	-26.87	-205.1	9.8	18.3		-17.8
CA	MAYO (YUKON)	1985-1988	63.37	-135.52	504	12	-26.27	-199.8	10.5	-26.13	-199	10	19.3		-14.9
CH	MEIRINGEN	1970-1992	46.73	8.2	632	1	-15.36	-104.1	9.7	-15.36	-104.5	10.1	88.5	4.5	-0.4
CH	MEIRINGEN	1970-1992	46.73	8.2	632	2	-15.3	-111.5	10.1	-14.77	-106.4	9.3	87.5	4.7	0.8
CH	MEIRINGEN	1970-1992	46.73	8.2	632	3	-13.76	-96.8	8.6	-13.44	-91.1	8.5	109.7	5.6	4.5
CH	MEIRINGEN	1970-1992	46.73	8.2	632	4	-13.63	-97.5	9.5	-13.43	-98.6	9.6	93.2	6.8	7.5
CH	MEIRINGEN	1970-1992	46.73	8.2	632	5	-10.7	-73.1	8.6	-9.7	-61.8	8.8	148.6	9.2	11.8
CH	MEIRINGEN	1970-1992	46.73	8.2	632	6	-9.38	-66.8	8	-9.51	-67.6	8	155.1	11.3	14.1
CH	MEIRINGEN	1970-1992	46.73	8.2	632	7	-7.1	-45.4	8.3	-7.38	-44.6	8.9	146.8	13.3	16.7
CH	MEIRINGEN	1970-1992	46.73	8.2	632	8	-7.04	-39.4	9.6	-7.13	-38.5	9.7	158.8	13.2	16.3
CH	MEIRINGEN	1970-1992	46.73	8.2	632	9	-8.65	-58.8	10.3	-9.08	-63.9	10.1	82.6	10.7	13.5
CH	MEIRINGEN	1970-1992	46.73	8.2	632	10	-12.71	-78.3	9.7	-13.33	-86.4	8.5	99.1	8.4	9
CH	MEIRINGEN	1970-1992	46.73	8.2	632	11	-14.94	-98.4	10.1	-14.56	-98.9	9.6	105.2	5.8	3.6
CH	MEIRINGEN	1970-1992	46.73	8.2	632	12	-15.06	-112	9.5	-14.96	-110.6	9.9	92.1	4.9	0.2
AU	MELBOURNE	1962-1998	-37.82	144.97	28	1	-4.14	-20.5	10.2	-4.64	-24.6	11.5	50.3	13.8	20.6
AU	MELBOURNE	1962-1998	-37.82	144.97	28	2	-4.8	-28.8	10.1	-5.99	-34.8	10.7	51.8	14	20.8
AU	MELBOURNE	1962-1998	-37.82	144.97	28	3	-3.94	-23.2	10.6	-4.44	-25.3	10.6	41.0	13	18.9
AU	MELBOURNE	1962-1998	-37.82	144.97	28	4	-4.89	-27.3	10.7	-5.68	-33.4	11.6	55.1	11.3	15.6
AU	MELBOURNE	1962-1998	-37.82	144.97	28	5	-5.94	-36	11.6	-6.31	-39.1	11.8	65.7	10.2	13
AU	MELBOURNE	1962-1998	-37.82	144.97	28	6	-5.89	-35.7	10.9	-6.09	-36.6	10.3	45.5	9.3	10.7
AU	MELBOURNE	1962-1998	-37.82	144.97	28	7	-5.94	-36.5	12.5	-6.34	-38.7	12.9	48.8	8.8	10
AU	MELBOURNE	1962-1998	-37.82	144.97	28	8	-5.08	-28.3	12.1	-5.29	-30.1	12	54.9	9.1	11.1
AU	MELBOURNE	1962-1998	-37.82	144.97	28	9	-4.48	-24.1	10.4	-4.74	-26.2	10.7	54.6	9.7	12.7
AU	MELBOURNE	1962-1998	-37.82	144.97	28	10	-3.6	-16.4	11.7	-3.95	-17.8	12.1	63.2	10.5	14.7
AU	MELBOURNE	1962-1998	-37.82	144.97	28	11	-3	-12.5	11.2	-3.41	-15.6	11.6	58.9	11.5	16.6
AU	MELBOURNE	1962-1998	-37.82	144.97	28	12	-3.34	-16.9	9.1	-3.74	-18.8	10.3	52.5	12.2	18.7
AR	MENDOZA	1981-1999	-32.88	-68.85	827	1	-1.9	-15.3	-0.2	-2.73	-23.3	-0.4	32.5	16.2	24.5
AR	MENDOZA	1981-1999	-32.88	-68.85	827	2	-3.14	-26.4	-0.4	-4.05	-32.2	2.5	39.2	14.7	23
AR	MENDOZA	1981-1999	-32.88	-68.85	827	3	-5.7	-42.2	4.8	-5.92	-48.2	0.4	39.0	15.2	20.1
AR	MENDOZA	1981-1999	-32.88	-68.85	827	4	-6.58	-49.8	2.3	-7.11	-52.4	5	14.1	12.2	15.6
AR	MENDOZA	1981-1999	-32.88	-68.85	827	5	-7.35	-55	3.8	-7.39	-57.1	2	8.1	8.9	11.1
AR	MENDOZA	1981-1999	-32.88	-68.85	827	6							6.9	7.7	7.7
AR	MENDOZA	1981-1999	-32.88	-68.85	827	7	-10.6	-82.2	5.5	-11.76	-92.8	2.1	20.0	6.4	7.4
AR	MENDOZA	1981-1999	-32.88	-68.85	827	8	-6.6	-52	0.8	-6.98	-52.3	3.6	9.3	6.3	10
AR	MENDOZA	1981-1999	-32.88	-68.85	827	9	-5.31	-38	4.9	-5.92	-46.2	5.2	25.8	8.5	13.2
AR	MENDOZA	1981-1999	-32.88	-68.85	827	10	-3.27	-23.6	1.2	-2.21	-12.8	3.3	17.8	9.5	18.5
AR	MENDOZA	1981-1999	-32.88	-68.85	827	11	-4.74	-34.7	6.2	-5	-32.3	9.5	28.5	12.2	20.9
AR	MENDOZA	1981-1999	-32.88	-68.85	827	12	-3.91	-24.3	8.2	-3.89	-21.9	9.7	39.4	14	23.8
AO	MENONGUE	1969-1983	-14.67	17.7	1348	1	-6.15	-31.7	11.2	-6.14	-31	11.7	185.4	18.7	21.9
AO	MENONGUE	1969-1983	-14.67	17.7	1348	2	-6.34	-42.9	10	-6.56	-43.6	10.8	165.5	18.6	21.6
AO	MENONGUE	1969-1983	-14.67	17.7	1348	3	-7.66	-50.5	12.4	-8.33	-55	12.8	187.3	19.1	21.1
AO	MENONGUE	1969-1983	-14.67	17.7	1348	4	-4.97	-37.5	4.5	-7.19	-61.8	9.6	71.3	16.5	20.7
AO	MENONGUE	1969-1983	-14.67	17.7	1348	5							4.8	11.8	18.3
AO	MENONGUE	1969-1983	-14.67	17.7	1348	6							1.5	8.8	15.7
AO	MENONGUE	1969-1983	-14.67	17.7	1348	7							0.0	8	15.6
AO	MENONGUE	1969-1983	-14.67	17.7	1348	8							1.2	7.1	18.7
AO	MENONGUE	1969-1983	-14.67	17.7	1348	9							6.1	7.5	22
AO	MENONGUE	1969-1983	-14.67	17.7	1348	10	-0.6	-2	6.7	-0.64	-6	6.8	51.7	13.4	23.6
AO	MENONGUE	1969-1983	-14.67	17.7	1348	11	-1.38	-4.4	8.2	-2.03	-8.6	9.1	95.4	16.3	22.8
AO	MENONGUE	1969-1983	-14.67	17.7	1348	12	-6.53	-46.6	10.7	-6.89	-46.5	10	138.3	17.4	22.5
US	MIDWAY IS. (PACIFIC 	1962-1991	28.22	-177.37	13	1	-1.83	-4.5	7.7	-2.13	-6.5	8.6	125.0	15.6	18.9
US	MIDWAY IS. (PACIFIC 	1962-1991	28.22	-177.37	13	2	-2.05	-7.2	10	-2.4	-8.5	11.3	94.1	15.3	18.5
US	MIDWAY IS. (PACIFIC 	1962-1991	28.22	-177.37	13	3	-2.19	-7.7	9.4	-2.38	-10.2	9.2	100.4	15.8	19
US	MIDWAY IS. (PACIFIC 	1962-1991	28.22	-177.37	13	4	-2.77	-13.3	8.6	-4.01	-25.6	7.4	64.0	18.2	20
US	MIDWAY IS. (PACIFIC 	1962-1991	28.22	-177.37	13	5	-2.24	-9	8.1	-3.35	-19.2	8.3	58.7	18.4	21.7
US	MIDWAY IS. (PACIFIC 	1962-1991	28.22	-177.37	13	6	-1.72	-6.1	7.3	-1.58	-8.1	7.5	44.2	23.3	24.6
US	MIDWAY IS. (PACIFIC 	1962-1991	28.22	-177.37	13	7	-2.87	-13.3	10.6	-3.23	-16.6	10.7	93.3	23.9	25.7
US	MIDWAY IS. (PACIFIC 	1962-1991	28.22	-177.37	13	8	-2.83	-12.7	8.6	-2.85	-16.5	7.9	100.5	26.4	26.4
US	MIDWAY IS. (PACIFIC 	1962-1991	28.22	-177.37	13	9	-2.61	-9.7	9.6	-2.99	-12.7	9.8	94.9	26	26.1
US	MIDWAY IS. (PACIFIC 	1962-1991	28.22	-177.37	13	10	-2.66	-9.9	10.4	-2.79	-13.2	10.3	87.7	22.7	24.4
US	MIDWAY IS. (PACIFIC 	1962-1991	28.22	-177.37	13	11	-2.93	-12.9	10.2	-2.88	-11.8	10.8	132.3	20.3	22.7
US	MIDWAY IS. (PACIFIC 	1962-1991	28.22	-177.37	13	12	-2.22	-5.9	11.3	-2.52	-7.5	11.5	111.4	17.5	20.5
BY	MINSK	1980-1983	52.52	27.32	225	1	-15.3	-109	13.4	-15.18	-105.2	16.2	52.9	3.7	-5.8
BY	MINSK	1980-1983	52.52	27.32	225	2	-13.47	-100.7	7.1	-13.22	-98.6	7.2	35.2	3.3	-7.1
BY	MINSK	1980-1983	52.52	27.32	225	3	-12.6	-90.7	10.1	-13.57	-95.9	12.7	48.2	4.5	-1
BY	MINSK	1980-1983	52.52	27.32	225	4	-10.3	-72.7	9.5	-10.43	-73.2	10.3	39.4	6.8	6
BY	MINSK	1980-1983	52.52	27.32	225	5	-8.25	-53	8.1	-8.13	-55.9	6	59.9	10.3	13.2
BY	MINSK	1980-1983	52.52	27.32	225	6							106.3	13.1	15.8
BY	MINSK	1980-1983	52.52	27.32	225	7	-8.13	-47	17	-8.42	-50.1	17	75.6	14.8	17.3
BY	MINSK	1980-1983	52.52	27.32	225	8	-9.43	-63.3	11.1	-9.64	-64.3	12	62.2	12.9	16.3
BY	MINSK	1980-1983	52.52	27.32	225	9	-8.23	-56.3	10.6	-7.81	-52.1	10.4	58.6	11.3	12.1
BY	MINSK	1980-1983	52.52	27.32	225	10	-9.2	-74	7.6	-9.39	-85.3	3.2	48.0	7.5	5.9
BY	MINSK	1980-1983	52.52	27.32	225	11	-13.23	-93.3	21.1	-13.13	-92.2	22.4	47.7	4.9	-0.9
BY	MINSK	1980-1983	52.52	27.32	225	12	-14.58	-107.7	12.3	-15.01	-113.5	9.6	60.9	4.1	-3.4
RU	MOSCOW	1970-1979	55.75	37.57	157	1	-16.46	-118.3	6.7	-16.01	-122	2.6	42.0	2.6	-10.6
RU	MOSCOW	1970-1979	55.75	37.57	157	2	-15.92	-116.5	4.6	-15.22	-116	4.7	36.4	2.9	-6.9
RU	MOSCOW	1970-1979	55.75	37.57	157	3	-13.17	-102.1	2.8	-13.5	-103.6	3.4	33.9	3.9	-1.7
RU	MOSCOW	1970-1979	55.75	37.57	157	4	-10.92	-92.5	-2.1	-10.2	-90.7	-4.6	46.7	6.8	6.3
RU	MOSCOW	1970-1979	55.75	37.57	157	5	-7.86	-69.8	-8.3	-8.66	-71.9	-5.1	60.0	9	13.6
RU	MOSCOW	1970-1979	55.75	37.57	157	6	-7.75	-63.8	-3.3	-8.51	-67.7	-1.9	70.9	13	17.1
RU	MOSCOW	1970-1979	55.75	37.57	157	7	-7.22	-60.3	-5.2	-7.15	-65.3	-7.6	96.3	15.6	19.6
RU	MOSCOW	1970-1979	55.75	37.57	157	8	-8.03	-67.1	-6.9	-8.12	-69.4	-6.5	75.1	13.5	17
RU	MOSCOW	1970-1979	55.75	37.57	157	9	-9.87	-83.9	-3.4	-9.41	-84.4	-5.1	61.9	10.3	11.7
RU	MOSCOW	1970-1979	55.75	37.57	157	10	-10.2	-91.7	-5.6	-10.48	-95.5	-7.7	63.7	6.7	4.9
RU	MOSCOW	1970-1979	55.75	37.57	157	11	-13.3	-104.6	1.4	-13.78	-105.7	4.1	69.5	5.1	0.2
RU	MOSCOW	1970-1979	55.75	37.57	157	12	-16.67	-127.6	0.6	-16.71	-128.5	0.7	54.1	3.6	-4.7
CA	MOULD BAY (N.W.T.)	1989-1993	76.14	-119.2	15	1	-33.65	-267.9	8.2	-33.63	-259.5	9.5	2.8	0.3	-34.6
CA	MOULD BAY (N.W.T.)	1989-1993	76.14	-119.2	15	2	-31.35	-239.2	11.6	-28.68	-213.3	16.2	5.6	0.3	-33.1
CA	MOULD BAY (N.W.T.)	1989-1993	76.14	-119.2	15	3	-31.57	-241	11.6	-31.05	-238	10.4	5.2	0.4	-30.1
CA	MOULD BAY (N.W.T.)	1989-1993	76.14	-119.2	15	4	-27.73	-212.3	9.5	-27.63	-212.1	8.9	4.8	0.9	-20.1
CA	MOULD BAY (N.W.T.)	1989-1993	76.14	-119.2	15	5	-24.91	-187.9	11.4	-25.05	-188	12.3	14.4	2.4	-10
CA	MOULD BAY (N.W.T.)	1989-1993	76.14	-119.2	15	6	-21.71	-169.6	4.1	-23.33	-177.2	9.4	8.8	5.3	1.2
CA	MOULD BAY (N.W.T.)	1989-1993	76.14	-119.2	15	7	-18.35	-140.2	6.6	-18.32	-140.8	5.7	12.6	6.5	5.1
CA	MOULD BAY (N.W.T.)	1989-1993	76.14	-119.2	15	8	-18.26	-147.9	-1.9	-18.56	-151.4	-2.9	20.6	6	1.8
CA	MOULD BAY (N.W.T.)	1989-1993	76.14	-119.2	15	9	-23.5	-183.8	4.2	-22.41	-179.6	-0.3	15.5	3.9	-5.6
CA	MOULD BAY (N.W.T.)	1989-1993	76.14	-119.2	15	10	-27.51	-206.1	14	-28.62	-215	14	13.4	1.5	-16.7
CA	MOULD BAY (N.W.T.)	1989-1993	76.14	-119.2	15	11	-33.41	-252	15.3	-33.85	-255.8	15	8.8	0.5	-27.6
CA	MOULD BAY (N.W.T.)	1989-1993	76.14	-119.2	15	12	-33.11	-249.6	15.3	-32.92	-246.8	16.6	5.8	0.3	-31.4
RU	MURMANSK	1980-1990	68.58	33.03	46	1	-16.78	-133.3	9	-16.7	-133	9.5	32.0	2	-12.3
RU	MURMANSK	1980-1990	68.58	33.03	46	2	-14.67	-104.5	10.5	-15.08	-110.3	10.6	19.8	2.6	-9
RU	MURMANSK	1980-1990	68.58	33.03	46	3	-16.58	-124.3	6.8	-16.96	-126.2	7.5	20.3	3.2	-5.7
RU	MURMANSK	1980-1990	68.58	33.03	46	4	-13.26	-99.5	5.2	-14.01	-108.6	3.7	20.8	4.2	-0.7
RU	MURMANSK	1980-1990	68.58	33.03	46	5	-12.39	-82.7	12.3	-12.04	-81.3	8.8	34.7	5.8	4
RU	MURMANSK	1980-1990	68.58	33.03	46	6	-10.61			-11.17			62.0	8.3	9.5
RU	MURMANSK	1980-1990	68.58	33.03	46	7	-9.47	-67.8	10.7	-9.57	-68.3	10.7	68.5	10.8	12.7
RU	MURMANSK	1980-1990	68.58	33.03	46	8	-10.44	-75.5	9.9	-10.45	-74.8	10.8	55.8	10.1	10.8
RU	MURMANSK	1980-1990	68.58	33.03	46	9	-10.71	-76.5	-0.6	-10.96	-77.9	0.7	37.3	8	6.8
RU	MURMANSK	1980-1990	68.58	33.03	46	10	-12.48	-93.3	13.2	-12.34	-97.8	13.9	37.5	5.6	1
RU	MURMANSK	1980-1990	68.58	33.03	46	11	-15.9	-119	10.8	-15.88	-119.2	12.1	48.9	3.5	-5.5
RU	MURMANSK	1980-1990	68.58	33.03	46	12	-16.02	-110	13.5	-16.39	-111.2	13.4	35.0	2.3	-10.6
SE	NAIMAKKA	1990-1995	68.41	22.21	403	1	-21.68	-160.8	12.7	-21.46	-160	11.7	33.2	2.1	-14.5
SE	NAIMAKKA	1990-1995	68.41	22.21	403	2	-19	-142.9	9.1	-19.06	-144.6	7.9	21.0	2.7	-11.6
SE	NAIMAKKA	1990-1995	68.41	22.21	403	3	-19.53	-146.8	9.5	-19.9	-149.7	9.5	36.2	2.8	-9.4
SE	NAIMAKKA	1990-1995	68.41	22.21	403	4	-16.05	-108.1	10.5	-15.31	-99.4	11.5	16.6	4.1	-2.7
SE	NAIMAKKA	1990-1995	68.41	22.21	403	5	-14.16	-104	9.3	-14.08	-101.9	10.8	19.4	5.2	2.5
SE	NAIMAKKA	1990-1995	68.41	22.21	403	6	-12.42	-92.3	7	-13.23	-97.2	8.6	60.6	7.2	8.4
SE	NAIMAKKA	1990-1995	68.41	22.21	403	7	-11.15	-83.9	5.3	-11.44	-86.2	5.3	61.8	10.2	12.4
SE	NAIMAKKA	1990-1995	68.41	22.21	403	8	-12.38	-92.8	6.2	-11.69	-86.8	6.7	64.2	9.8	10.7
SE	NAIMAKKA	1990-1995	68.41	22.21	403	9	-15.54	-115	9.3	-15.97	-123.4	4.4	46.2	5.5	4.4
SE	NAIMAKKA	1990-1995	68.41	22.21	403	10	-17.2	-128.1	9.4	-17.41	-129	10.2	46.5	4.7	-1.9
SE	NAIMAKKA	1990-1995	68.41	22.21	403	11	-19.91	-155.9	12.9	-21.25	-163	10	25.3	3.1	-8.7
SE	NAIMAKKA	1990-1995	68.41	22.21	403	12	-19.59	-139.9	6.1	-20.4	-156.5	6.7	42.8	3	-8.9
AR	NANCUNAN	1982-1984	-34.03	-67.97	572	1							62.3	16.3	23
AR	NANCUNAN	1982-1984	-34.03	-67.97	572	2	-5.17			-6.41			41.7		
AR	NANCUNAN	1982-1984	-34.03	-67.97	572	3	-4.63			-4.74			54.3		
AR	NANCUNAN	1982-1984	-34.03	-67.97	572	4	-7.37			-8.22			43.0	11.3	14.6
AR	NANCUNAN	1982-1984	-34.03	-67.97	572	5									
AR	NANCUNAN	1982-1984	-34.03	-67.97	572	6							21.0	6.1	5.4
AR	NANCUNAN	1982-1984	-34.03	-67.97	572	7									
AR	NANCUNAN	1982-1984	-34.03	-67.97	572	8								4.3	8.5
AR	NANCUNAN	1982-1984	-34.03	-67.97	572	9	-6.93	-47.8	7.7	-8.27	-65.9	0.3	38.0	8.1	11.5
AR	NANCUNAN	1982-1984	-34.03	-67.97	572	10							17.0	8.5	16.5
AR	NANCUNAN	1982-1984	-34.03	-67.97	572	11	-4.28	-27	6.1	-4.48	-27	8.6	40.5	11.1	18.5
AR	NANCUNAN	1982-1984	-34.03	-67.97	572	12	-3.47	-28	5.6	-4.44	-30	5.6	42.0	14.4	22.3
CN	NANJING	1986-1992	32.18	118.18	26	1	-7.89	-45.3	17.8	-7.86	-45.4	17.5	32.0	6.2	2.4
CN	NANJING	1986-1992	32.18	118.18	26	2	-5.97	-29.7	18.1	-6.14	-31.6	17.5	76.0	6.5	3.4
CN	NANJING	1986-1992	32.18	118.18	26	3	-6.75	-37.7	16.3	-7.08	-40.7	15.9	96.6	8.8	8.3
CN	NANJING	1986-1992	32.18	118.18	26	4	-2.91	-8.7	14.6	-3.11	-10.5	14.3	68.0	13.1	14.4
CN	NANJING	1986-1992	32.18	118.18	26	5	-4.49	-22.9	13	-4.74	-25.6	12.3	98.5	17.6	20.2
CN	NANJING	1986-1992	32.18	118.18	26	6	-9.55	-65.6	10.8	-10.05	-69.5	10.9	179.2	21.4	19.4
CN	NANJING	1986-1992	32.18	118.18	26	7	-9.88	-69.1	10	-10.03	-69.8	10.4	249.8	31.9	27.5
CN	NANJING	1986-1992	32.18	118.18	26	8	-9.13	-62.5	10.5	-9.02	-61.2	11	196.7	30.2	26.4
CN	NANJING	1986-1992	32.18	118.18	26	9	-7.99	-48.5	15.4	-7.89	-48.6	14.5	85.8	22.4	21.9
CN	NANJING	1986-1992	32.18	118.18	26	10	-6.66	-38	15.3	-6.77	-39	15.1	25.2	15.1	16.4
CN	NANJING	1986-1992	32.18	118.18	26	11	-7.18	-45.5	11.9	-7.56	-49.4	11.1	60.2	9.7	9.2
CN	NANJING	1986-1992	32.18	118.18	26	12	-8.06	-46.5	17.9	-8.68	-52.5	16.9	24.2	6.3	3.4
